"","Zipcode","State","City","Application","Approval","Lat","Long"
"1340","21220","MD","MIDDLE RIVER",10,6,39.344057,-76.505086
"1341","21222","MD","BALTIMORE",5,3,39.325991,-76.451733
"1342","21222","MD","DUNDALK",5,3,39.325991,-76.451733
"1343","21223","MD","BALTIMORE",5,3,39.279506,-76.65014
"1344","21224","MD","BALTIMORE",1073,1040,39.279207,-76.557237
"1345","21227","MD","BALTIMORE",181,179,39.241606,-76.677291
"1346","21227","MD","HALETHORPE",183,165,39.241606,-76.677291
"1347","21228","MD","BALTIMORE",310,306,39.274156,-76.631074
"1348","21228","MD","CATONSVILLE",3431,3168,39.274156,-76.631074
"1349","21229","MD","BALTIMORE",520,516,39.286613,-76.65284
"1350","21230","MD","BALTIMORE",1424,1405,39.264548,-76.622439
"1351","21231","MD","BALTIMORE",657,647,39.288757,-76.592238
"1352","21234","MD","PARKVILLE",329,325,39.413106,-76.530044
"1353","21236","MD","BALTIMORE",309,305,39.392107,-76.489277
"1354","21236","MD","NOTTINGHAM",166,89,39.392107,-76.489277
"1355","21236","MD","WHITE MARSH",181,179,39.392107,-76.489277
"1356","21237","MD","BALTIMORE",10,6,39.339957,-76.488035
"1357","21237","MD","ROSEDALE",11,5,39.339957,-76.488035
"1358","21244","MD","BALTIMORE",10,6,39.333105,-76.784896
"1359","21244","MD","WINDSOR MILL",809,674,39.333105,-76.784896
"1360","21250","MD","BALTIMORE",736,734,39.258226,-76.713149
"1361","21251","MD","BALTIMORE",5,3,39.438964,-76.592139
"1362","21252","MD","TOWSON",1039,1037,39.388799,-76.613325
"1363","21286","MD","TOWSON",1189,1171,39.414306,-76.576089
"1364","21287","MD","BALTIMORE",147,145,39.297457,-76.592738
"1365","21401","MD","ANNAPOLIS",2045,1976,38.967311,-76.610143
"1366","21402","MD","ANNAPOLIS",5,3,39.04811,-76.452032
"1367","21403","MD","ANNAPOLIS",202,153,39.007361,-76.584637
"1368","21502","MD","CUMBERLAND",557,547,39.59915,-78.844425
"1369","21532","MD","FROSTBURG",186,182,39.64206,-78.912502
"1370","21601","MD","EASTON",192,185,38.800714,-76.051486
"1371","21613","MD","CAMBRIDGE",186,182,38.479813,-76.079864
"1372","21617","MD","CENTREVILLE",10,6,39.084003,-76.091375
"1373","21620","MD","CHESTERTOWN",152,148,39.235988,-76.059316
"1374","21666","MD","STEVENSVILLE",10,6,39.012075,-76.11568
"1375","21701","MD","FREDERICK",368,308,39.512748,-77.369299
"1376","21702","MD","FREDERICK",710,704,39.492596,-77.461211
"1377","21703","MD","FREDERICK",310,300,39.364713,-77.463561
"1378","21704","MD","FREDERICK",480,396,39.345477,-77.383229
"1379","21713","MD","BOONSBORO",5,2,39.551986,-77.695721
"1380","21722","MD","CLEAR SPRING",5,2,39.665751,-77.906389
"1381","21740","MD","HAGERSTOWN",10,6,39.58887,-77.700213
"1382","21742","MD","HAGERSTOWN",196,187,39.642995,-77.652779
"1383","21754","MD","IJAMSVILLE",12,7,39.339477,-77.310622
"1384","21771","MD","MOUNT AIRY",5,3,39.407252,-77.214087
"1385","21784","MD","SYKESVILLE",153,148,39.45672,-76.969601
"1386","21787","MD","TANEYTOWN",182,180,39.657449,-77.169055
"1387","21801","MD","SALISBURY",1038,1032,38.382445,-75.633621
"1388","21802","MD","SALISBURY",5,3,38.388434,-75.6276
"1389","21804","MD","SALISBURY",455,451,38.350793,-75.533782
"1390","21842","MD","OCEAN CITY",11,5,38.381107,-75.113816
"1391","21853","MD","PRINCESS ANNE",5,3,38.200553,-75.75292
"1392","21901","MD","NORTH EAST",5,3,39.535078,-75.894051
"1393","21915","MD","CHESAPEAKE CITY",6,4,39.469098,-75.849327
"1394","21921","MD","ELKTON",15,9,39.56186,-75.87574
"1395","22003","VA","ANNANDALE",542,351,38.835762,-77.212794
"1396","22015","VA","BURKE",197,186,38.785864,-77.286156
"1397","22026","VA","DUMFRIES",5,3,38.584734,-77.349935
"1398","22027","VA","DUNN LORING",1233,1044,38.895078,-77.221453
"1399","22030","VA","FAIRFAX",6455,5811,38.853231,-77.305097
"1400","22031","VA","FAIRFAX",4177,3884,38.853962,-77.284195
"1401","22032","VA","FAIRFAX",10,6,38.819712,-77.287105
"1402","22033","VA","FAIRFAX",2880,2740,38.879466,-77.378858
"1403","22039","VA","FAIRFAX STATION",457,451,38.759329,-77.311588
"1404","22041","VA","FALLS CHURCH",246,239,38.850212,-77.144801
"1405","22042","VA","FALLS CHURCH",1728,1703,38.863452,-77.193915
"1406","22042","VA","TYSONS",5,3,38.863452,-77.193915
"1407","22043","VA","FALLS CHURCH",3069,2625,38.899361,-77.189502
"1408","22044","VA","FALLS CHURCH",15,9,38.858853,-77.154761
"1409","22046","VA","FALLS CHURCH",1962,1785,38.884936,-77.174052
"1410","22066","VA","GREAT FALLS",211,161,39.001609,-77.306416
"1411","22079","VA","LORTON",15,8,38.692865,-77.204031
"1412","22101","VA","MC LEAN",666,632,38.935202,-77.18672
"1413","22101","VA","MCLEAN",5,3,38.935202,-77.18672
"1414","22102","VA","MC LEAN",26132,24324,38.953033,-77.229496
"1415","22102","VA","MCLEAN",4045,3735,38.953033,-77.229496
"1416","22102","VA","TYSON",5,3,38.953033,-77.229496
"1417","22102","VA","TYSONS",3004,2640,38.953033,-77.229496
"1418","22102","VA","TYSONS CORNER",10,6,38.953033,-77.229496
"1419","22103","VA","WEST MCLEAN",5,3,38.831813,-77.288755
"1420","22116","VA","MERRIFIELD",5,3,38.871469,-77.234428
"1421","22124","VA","OAKTON",241,237,38.892796,-77.329906
"1422","22134","VA","QUANTICO",5,3,38.52602,-77.322803
"1423","22150","VA","SPRINGFIELD",503,491,38.763463,-77.186063
"1424","22151","VA","SPRINGFIELD",396,394,38.802858,-77.211556
"1425","22152","VA","SPRINGFIELD",5,3,38.775687,-77.233746
"1426","22153","VA","SPRINGFIELD",10,6,38.757015,-77.181612
"1427","22180","VA","VIENNA",892,875,38.897361,-77.253749
"1428","22181","VA","VIENNA",11,5,38.90521,-77.295256
"1429","22182","VA","TYSONS",5,2,38.935292,-77.268022
"1430","22182","VA","TYSONS CENTER",181,179,38.935292,-77.268022
"1431","22182","VA","TYSONS CORNE",5,3,38.935292,-77.268022
"1432","22182","VA","TYSONS CORNER",1193,1105,38.935292,-77.268022
"1433","22182","VA","VIENNA",9524,8288,38.935292,-77.268022
"1434","22191","VA","WOODBRIDGE",15,8,38.625541,-77.271644
"1435","22192","VA","WOODBRIDGE",10,6,38.675952,-77.316344
"1436","22193","VA","WOODBRIDGE",7,4,38.643765,-77.345106
"1437","22201","VA","ARLINGTON",2724,2568,38.885484,-77.099113
"1438","22202","VA","ARLINGTON",2244,2190,38.854462,-77.059721
"1439","22203","VA","ARLINGTON",8860,8668,38.874775,-77.119515
"1440","22204","VA","ARLINGTON",31,17,38.860335,-77.100868
"1441","22206","VA","ARLINGTON",440,395,38.840403,-77.0888
"1442","22207","VA","ARLINGTON",15,8,38.907416,-77.122344
"1443","22209","VA","ARLINGTON",2834,2749,38.893596,-77.110376
"1444","22301","VA","ALEXANDRIA",20,12,38.823062,-77.079622
"1445","22302","VA","ALEXANDRIA",15,8,38.827627,-77.089566
"1446","22304","VA","ALEXANDRIA",422,410,38.81522,-77.10993
"1447","22310","VA","ALEXANDRIA",1375,1321,38.779391,-77.119401
"1448","22311","VA","ALEXANDRIA",314,308,38.832762,-77.119627
"1449","22312","VA","ALEXANDRIA",206,193,38.799956,-77.150177
"1450","22314","VA","ALEXANDRIA",2177,2101,38.811436,-77.063587
"1451","22315","VA","ALEXANDRIA",10,6,38.759553,-77.148518
"1452","22401","VA","FREDERICKSBURG",416,406,38.295135,-77.483689
"1453","22405","VA","FREDERICKSBURG",5,2,38.336458,-77.436618
"1454","22407","VA","FREDERICKSBURG",5,3,38.271969,-77.606772
"1455","22408","VA","FREDERICKSBURG",10,6,38.233933,-77.562773
"1456","22554","VA","STAFFORD",15,8,38.438958,-77.4354
"1457","22601","VA","WINCHESTER",625,615,39.169668,-78.16856
"1458","22602","VA","WINCHESTER",5,3,39.150074,-78.268988
"1459","22603","VA","WINCHESTER",10,6,39.263975,-78.198932
"1460","22630","VA","FRONT ROYAL",5,3,38.928308,-78.174537
"1461","22646","VA","MILLWOOD",5,3,39.121941,-77.990069
"1462","22657","VA","STRASBURG",5,3,39.020716,-78.41733
"1463","22701","VA","CULPEPER",5,3,38.511694,-77.9928
"1464","22709","VA","DURHAM",5,3,38.428509,-78.267848
"1465","22728","VA","MIDLAND",5,3,38.602592,-77.681065
"1466","22801","VA","HARRISONBURG",152,148,38.422777,-78.877137
"1467","22802","VA","HARRISONBURG",241,236,38.490526,-78.817876
"1468","22807","VA","HARRISONBURG",555,551,38.440898,-78.874173
"1469","22835","VA","LURAY",5,3,38.645981,-78.481288
"1470","22901","VA","CHARLOTTESVILLE",491,439,38.093604,-78.561139
"1471","22902","VA","CHARLOTTESVILLE",1320,1262,38.026588,-78.48045
"1472","22903","VA","CHARLOTTESVILLE",473,459,38.033938,-78.492384
"1473","22903","VA","SOCORRO",5,3,38.033938,-78.492384
"1474","22904","VA","CHARLOTTESVILLE",918,911,38.040101,-78.485066
"1475","22911","VA","CHARLOTTESVILLE",363,351,38.099507,-78.408498
"1476","22932","VA","CROZET",5,3,38.129592,-78.710635
"1477","23005","VA","ASHLAND",157,151,37.754912,-77.480128
"1478","23058","VA","GLEN ALLEN",5,2,37.531296,-77.416103
"1479","23059","VA","GLEN ALLEN",2638,2370,37.728404,-77.554393
"1480","23060","VA","GLEN ALLEN",3160,2996,37.595064,-77.508719
"1481","23083","VA","JETERSVILLE",5,2,37.322156,-78.121631
"1482","23111","VA","MECHANICSVILLE",5,3,37.628179,-77.281955
"1483","23112","VA","MIDLOTHIAN",70,17,37.454138,-77.66258
"1484","23113","VA","MIDLOTHIAN",196,188,37.494897,-77.663061
"1485","23116","VA","MECHANICSVILLE",5,2,37.669086,-77.329421
"1486","23168","VA","TOANO",181,179,37.394138,-76.835415
"1487","23173","VA","RICHMOND",552,550,37.524246,-77.493157
"1488","23187","VA","WILLIAMSBURG",285,282,37.310451,-76.746769
"1489","23188","VA","WILLIAMSBURG",15,8,37.34822,-76.773832
"1490","23218","VA","RICHMOND",5,3,37.524246,-77.493157
"1491","23219","VA","RICHMOND",3379,3290,37.541696,-77.439204
"1492","23220","VA","RICHMOND",10,5,37.552746,-77.456602
"1493","23221","VA","RICHMOND",5,3,37.553196,-77.489706
"1494","23223","VA","RICHMOND",325,314,37.533246,-77.431054
"1495","23224","VA","RICHMOND",21,12,37.497796,-77.46726
"1496","23225","VA","NORTH CHESTERFIELD",7,4,37.519396,-77.500757
"1497","23225","VA","RICHMOND",703,689,37.519396,-77.500757
"1498","23226","VA","RICHMOND",207,195,37.587223,-77.518407
"1499","23228","VA","HENRICO",756,499,37.624988,-77.49592
"1500","23228","VA","RICHMOND",280,189,37.624988,-77.49592
"1501","23229","VA","HENRICO",6,4,37.595695,-77.570359
"1502","23230","VA","RICHMOND",2589,2553,37.592095,-77.495206
"1503","23231","VA","HENRICO",10,6,37.457072,-77.307326
"1504","23231","VA","RICHMOND",5,3,37.457072,-77.307326
"1505","23233","VA","HENRICO",1504,1239,37.615276,-77.576641
"1506","23233","VA","RICHMOND",1084,1074,37.615276,-77.576641
"1507","23234","VA","RICHMOND",6,4,37.43732,-77.478825
"1508","23235","VA","RICHMOND",575,565,37.494147,-77.556501
"1509","23236","VA","RICHMOND",848,842,37.466359,-77.590818
"1510","23237","VA","RICHMOND",10,5,37.400822,-77.471206
"1511","23238","VA","HENRICO",2809,2435,37.733844,-77.888082
"1512","23238","VA","RICHARD",5,2,37.733844,-77.888082
"1513","23238","VA","RICHMON",5,3,37.733844,-77.888082
"1514","23238","VA","RICHMOND",1777,1629,37.733844,-77.888082
"1515","23249","VA","RICHMOND",5,3,37.524246,-77.493157
"1516","23284","VA","RICHMOND",390,385,37.549446,-77.451155
"1517","23294","VA","HENRICO",5,3,37.628657,-77.542871
"1518","23294","VA","RICHMOND",5,3,37.628657,-77.542871
"1519","23301","VA","ACCOMAC",5,3,37.712919,-75.661132
"1520","23314","VA","CARROLLTON",5,2,36.956505,-76.542783
"1521","23320","VA","CHESAPEAKE",5,3,36.749991,-76.218759
"1522","23321","VA","CHESAPEAKE",369,367,36.781942,-76.325762
"1523","23323","VA","CHESAPEAKE",147,145,36.710949,-76.339913
"1524","23324","VA","CHESAPEAKE",6,4,36.802097,-76.273934
"1525","23410","VA","MELFA",5,3,37.603823,-75.75782
"1526","23430","VA","SMITHFIELD",544,541,36.990826,-76.661123
"1527","23434","VA","SUFFOLK",181,179,36.704592,-76.636158
"1528","23435","VA","SUFFOLK",5,3,36.837412,-76.477756
"1529","23438","VA","SUFFOLK",5,2,36.598524,-76.710143
"1530","23451","VA","VIRGINIA BEACH",10,6,36.856348,-76.053568
"1531","23452","VA","VIRGINIA BEACH",427,419,36.846147,-76.097355
"1532","23454","VA","VIRGINIA BEACH",15,9,36.828586,-76.070772
"1533","23455","VA","VIRGINIA BEACH",5,3,36.888865,-76.146757
"1534","23456","VA","VIRGINIA BEACH",5,3,36.746599,-76.039092
"1535","23462","VA","NORFOLK",5,3,36.837052,-76.146692
"1536","23462","VA","VIRGINIA BEACH",664,652,36.837052,-76.146692
"1537","23463","VA","VIRGINIA BEACH",6,4,36.795669,-76.012628
"1538","23464","VA","VIRGINIA BEACH",10,6,36.799473,-76.178375
"1539","23502","VA","NORFOLK",1020,1004,36.887433,-76.212909
"1540","23504","VA","NORFOLK",412,410,36.877847,-76.265762
"1541","23507","VA","NORFOLK",452,447,36.865697,-76.299862
"1542","23510","VA","NORFOLK",815,791,36.881047,-76.292412
"1543","23518","VA","NORFOLK",5,3,36.907997,-76.216448
"1544","23529","VA","NORFOLK",811,803,36.931166,-76.23972
"1545","23601","VA","NEWPORT NEWS",346,341,37.058296,-76.463471
"1546","23602","VA","NEWPORT NEWS",618,545,37.125384,-76.510952
"1547","23603","VA","NEWPORT NEWS",986,978,37.168276,-76.541367
"1548","23606","VA","NEWPORT NEWS",864,837,37.073526,-76.493022
"1549","23607","VA","NEWPORT NEWS",474,472,36.991097,-76.420763
"1550","23666","VA","HAMPTON",651,637,37.060646,-76.371616
"1551","23668","VA","HAMPTON",538,536,37.020596,-76.337715
"1552","23805","VA","PETERSBURG",10,6,37.1922,-77.389641
"1553","23834","VA","COLONIAL HEIGHTS",152,148,37.26219,-77.396989
"1554","23836","VA","CHESTER",5,3,37.347458,-77.338551
"1555","23839","VA","DENDRON",5,3,37.065785,-76.915537
"1556","23847","VA","EMPORIA",5,3,36.694745,-77.535517
"1557","23860","VA","HOPEWELL",5,3,37.286676,-77.296596
"1558","23890","VA","WAVERLY",239,179,36.973687,-77.12993
"1559","23909","VA","FARMVILLE",324,322,37.301574,-78.394944
"1560","23930","VA","CREWE",5,3,37.150355,-78.095474
"1561","23943","VA","HAMPDEN SYDNEY",147,145,37.238139,-78.461789
"1562","23970","VA","SOUTH HILL",5,3,36.717223,-78.168729
"1563","24011","VA","ROANOKE",5,2,37.270237,-79.941586
"1564","24012","VA","ROANOKE",567,489,37.30529,-79.92711
"1565","24014","VA","ROANOKE",598,594,37.238643,-79.940559
"1566","24016","VA","ROANOKE",159,152,37.272486,-79.952709
"1567","24017","VA","ROANOKE",5,3,37.297919,-79.98776
"1568","24018","VA","ROANOKE",465,457,37.250349,-80.05251
"1569","24019","VA","ROANOKE",5,3,37.351517,-79.905211
"1570","24060","VA","BLACKSBURG",1279,1267,37.256283,-80.43473
"1571","24061","VA","BLACKSBURG",678,675,37.179115,-80.351482
"1572","24078","VA","COLLINSVILLE",5,3,36.724691,-79.914912
"1573","24084","VA","DUBLIN",5,3,37.122327,-80.752614
"1574","24088","VA","FERRUM",147,145,36.889337,-80.025866
"1575","24112","VA","MARTINSVILLE",10,6,36.681298,-79.86626
"1576","24141","VA","RADFORD",5,3,37.119732,-80.556541
"1577","24153","VA","SALEM",400,396,37.28814,-80.067762
"1578","24210","VA","ABINGDON",5,2,36.740217,-82.026738
"1579","24273","VA","NORTON",5,3,36.93767,-82.622624
"1580","24401","VA","STAUNTON",162,154,38.157368,-79.065116
"1581","24426","VA","COVINGTON",5,3,37.780216,-79.986963
"1582","24450","VA","LEXINGTON",237,234,37.779976,-79.443495
"1583","24501","VA","LYNCHBURG",1659,1645,37.383112,-79.178326
"1584","24502","VA","LYNCHBURG",5,3,37.382542,-79.218121
"1585","24503","VA","LYNCHBURG",5,2,37.408091,-79.209247
"1586","24504","VA","LYNCHBURG",5,3,37.405242,-79.125261
"1587","24515","VA","LYNCHBURG",488,445,37.400944,-79.178506
"1588","24520","VA","ALTON",5,3,36.596827,-79.043054
"1589","24531","VA","CHATHAM",5,3,36.830785,-79.412735
"1590","24540","VA","DANVILLE",5,3,36.603501,-79.376228
"1591","24541","VA","DANVILLE",20,12,36.577505,-79.441637
"1592","24543","VA","DANVILLE",5,3,36.592679,-79.410983
"1593","24551","VA","FOREST",5,3,37.372437,-79.318718
"1594","24631","VA","OAKWOOD",6,4,37.287992,-82.027408
"1595","24641","VA","RICHLANDS",5,3,37.186196,-81.554668
"1596","24701","WV","BLUEFIELD",10,6,37.332725,-81.160066
"1597","24712","WV","ATHENS",186,182,37.452346,-81.00916
"1598","24901","WV","LEWISBURG",182,180,37.844155,-80.538781
"1599","24983","WV","UNION",5,3,37.552029,-80.539672
"1600","25070","WV","ELEANOR",5,3,38.543573,-81.941425
"1601","25082","WV","FRAZIERS BOTTOM",5,3,38.560972,-82.022361
"1602","25112","WV","INSTITUTE",328,324,38.282497,-81.56514
"1603","25213","WV","WINFIELD",5,3,38.50099,-81.914048
"1604","25271","WV","RIPLEY",5,3,38.791845,-81.728065
"1605","25276","WV","SPENCER",5,3,38.777675,-81.364262
"1606","25301","WV","CHARLESTON",1047,921,38.328948,-81.605094
"1607","25304","WV","CHARLESTON",10,6,38.305728,-81.595903
"1608","25309","WV","SOUTH CHARLESTON",5,3,38.310767,-81.756808
"1609","25311","WV","CHARLESTON",5,3,38.371957,-81.632845
"1610","25401","WV","MARTINSBURG",5,3,39.444061,-77.951924
"1611","25411","WV","BERKELEY SPRINGS",5,3,39.552557,-78.18773
"1612","25414","WV","CHARLES TOWN",304,302,39.313538,-77.860278
"1613","25438","WV","RANSON",48,4,39.26006,-77.831031
"1614","25701","WV","HUNTINGTON",1335,1327,38.371727,-82.412866
"1615","25702","WV","HUNTINGTON",314,307,38.444067,-82.34872
"1616","25703","WV","HUNTINGTON",11,7,38.422801,-82.413818
"1617","25704","WV","HUNTINGTON",5,3,38.397571,-82.477733
"1618","25755","WV","HUNTINGTON",616,612,38.422115,-82.431667
"1619","25801","WV","BECKLEY",26,16,37.767248,-81.216446
"1620","25880","WV","MOUNT HOPE",5,3,38.00309,-81.19331
"1621","25901","WV","OAK HILL",5,3,37.959435,-81.15848
"1622","26003","WV","WHEELING",1031,1023,40.102703,-80.647599
"1623","26038","WV","GLEN DALE",5,3,39.962545,-80.719815
"1624","26059","WV","TRIADELPHIA",5,3,40.081064,-80.59733
"1625","26101","WV","PARKERSBURG",11,7,39.286315,-81.55477
"1626","26105","WV","VIENNA",10,6,39.324924,-81.538034
"1627","26164","WV","RAVENSWOOD",6,3,38.98882,-81.713983
"1628","26201","WV","BUCKHANNON",181,179,38.975479,-80.240664
"1629","26301","WV","CLARKSBURG",5,3,39.287434,-80.341883
"1630","26330","WV","BRIDGEPORT",31,18,39.309303,-80.282306
"1631","26351","WV","GLENVILLE",148,146,38.940946,-80.83133
"1632","26354","WV","GRAFTON",5,3,39.336266,-80.015686
"1633","26505","WV","MORGANTOWN",1024,1011,39.609596,-79.967623
"1634","26506","WV","MORGANTOWN",840,796,39.645276,-79.962669
"1635","26554","WV","FAIRMONT",10,6,39.494115,-80.221282
"1636","26651","WV","SUMMERSVILLE",5,3,38.326251,-80.854096
"1637","26726","WV","KEYSER",5,3,39.452686,-78.892554
"1638","26757","WV","ROMNEY",5,3,39.34487,-78.758487
"1639","27006","NC","ADVANCE",16,10,35.945381,-80.448686
"1640","27009","NC","RESEARCH TRIANGLE PA",5,3,36.213266,-80.084667
"1641","27013","NC","CLEVELAND",5,3,35.755719,-80.681056
"1642","27020","NC","HAMPTONVILLE",5,3,36.119371,-80.80111
"1643","27030","NC","MOUNT AIRY",10,6,36.444303,-80.665406
"1644","27101","NC","WINSTON SALEM",578,559,36.101817,-80.28762
"1645","27102","NC","WINSTON SALEM",617,613,36.032304,-80.396168
"1646","27103","NC","WINSTON SALEM",35,20,36.058599,-80.320965
"1647","27104","NC","WINSTON SALEM",5,3,36.097952,-80.329096
"1648","27105","NC","WINSTON SALEM",878,865,36.161935,-80.241287
"1649","27106","NC","WINSTON SALEM",10,6,36.149337,-80.325815
"1650","27107","NC","WINSTON SALEM",181,179,36.04803,-80.182863
"1651","27109","NC","WINSTON SALEM",856,853,36.027482,-80.20728
"1652","27115","NC","WINSTON SALEM",5,3,36.027482,-80.20728
"1653","27127","NC","WINSTON SALEM",5,3,36.040815,-80.282645
"1654","27157","NC","WINSTON SALEM",195,187,36.027482,-80.20728
"1655","27215","NC","BURLINGTON",1460,1447,36.091025,-79.430129
"1656","27217","NC","BURLINGTON",5,3,36.150681,-79.3944
"1657","27217","NC","GLEN RAVEN",5,3,36.150681,-79.3944
"1658","27244","NC","ELON",19,11,36.164963,-79.446213
"1659","27261","NC","HIGH POINT",181,179,36.080707,-80.0244
"1660","27263","NC","ARCHDALE",5,3,35.935894,-79.93955
"1661","27263","NC","HIGH POINT",15,9,35.935894,-79.93955
"1662","27265","NC","HIGH POINT",1017,1000,36.029892,-79.991542
"1663","27278","NC","HILLSBOROUGH",5,2,36.077432,-79.085469
"1664","27282","NC","JAMESTOWN",5,3,35.996926,-79.926902
"1665","27283","NC","JULIAN",5,3,35.952564,-79.636747
"1666","27284","NC","KERNERSVILLE",10,6,36.118312,-80.101271
"1667","27292","NC","LEXINGTON",10,6,35.801894,-80.210762
"1668","27302","NC","MEBANE",11,7,36.087114,-79.306093
"1669","27310","NC","OAK RIDGE",5,2,36.166822,-79.948214
"1670","27317","NC","RANDLEMAN",5,3,35.823611,-79.712537
"1671","27330","NC","SANFORD",162,153,35.469782,-79.171723
"1672","27331","NC","SANFORD",10,6,35.372577,-79.276577
"1673","27360","NC","THOMASVILLE",5,3,35.854539,-80.124764
"1674","27370","NC","TRINITY",181,179,35.801501,-79.961118
"1675","27374","NC","WELCOME",10,6,35.781848,-80.203546
"1676","27377","NC","WHITSETT",6,4,36.046202,-79.608882
